TAPSIM SURFACE DATA
VERSION 1.0
ASCII

CELLS 33309
801604	10	801605	9.412057e-09	7.912057e-09	3.889088e-09	-nan
801605	10	801606	9.162057e-09	8.162057e-09	4.242644e-09	-nan
801606	10	801607	8.912057e-09	8.412057e-09	4.596195e-09	-nan
801607	10	801608	8.662057e-09	8.662057e-09	4.949749e-09	-nan
801608	10	801609	8.412057e-09	8.912057e-09	5.303303e-09	-nan
801609	10	801610	8.162057e-09	9.162057e-09	5.656856e-09	-nan
801610	10	801611	7.912057e-09	9.412057e-09	6.010410e-09	-nan
801611	10	801612	7.662057e-09	9.662057e-09	6.363962e-09	-nan
801612	10	801613	7.412057e-09	9.912057e-09	6.717517e-09	-nan
801613	10	801614	7.162057e-09	1.016206e-08	7.071069e-09	-nan
801642	10	801643	1.016206e-08	7.162057e-09	3.535536e-09	-nan
801643	10	801644	9.912057e-09	7.412057e-09	3.889088e-09	-nan
801644	10	801645	9.662057e-09	7.662057e-09	4.242644e-09	-nan
801645	10	801646	9.412057e-09	7.912057e-09	4.596195e-09	-nan
801646	10	801647	9.162057e-09	8.162057e-09	4.949749e-09	-nan
801647	10	801648	8.912057e-09	8.412057e-09	5.303303e-09	-nan
801648	10	801649	8.662057e-09	8.662057e-09	5.656856e-09	-nan
801649	10	801650	8.412057e-09	8.912057e-09	6.010410e-09	-nan
801650	10	801651	8.162057e-09	9.162057e-09	6.363962e-09	-nan
801651	10	801652	7.912057e-09	9.412057e-09	6.717517e-09	-nan
801652	10	801653	7.662057e-09	9.662057e-09	7.071069e-09	-nan
801653	10	801654	7.412057e-09	9.912057e-09	7.424624e-09	-nan
801654	10	801655	7.162057e-09	1.016206e-08	7.778176e-09	-nan
801685	10	801686	1.016206e-08	7.162057e-09	4.242644e-09	-nan
801686	10	801687	9.912057e-09	7.412057e-09	4.596195e-09	-nan
801687	10	801688	9.662057e-09	7.662057e-09	4.949751e-09	-nan
801688	10	801689	9.412057e-09	7.912057e-09	5.303303e-09	-nan
801689	10	801690	9.162057e-09	8.162057e-09	5.656856e-09	-nan
801690	10	801691	8.912057e-09	8.412057e-09	6.010410e-09	-nan
801691	10	801692	8.662057e-09	8.662057e-09	6.363964e-09	-nan
801692	10	801693	8.412058e-09	8.912057e-09	6.717517e-09	-nan
801693	10	801694	8.162057e-09	9.162057e-09	7.071069e-09	-nan
801694	10	801695	7.912057e-09	9.412057e-09	7.424624e-09	-nan
801695	10	801696	7.662057e-09	9.662057e-09	7.778176e-09	-nan
801696	10	801697	7.412058e-09	9.912057e-09	8.131730e-09	-nan
801697	10	801698	7.162057e-09	1.016206e-08	8.485284e-09	-nan
